id,source,category,title,project_name,project_num,pub_date,purchaser,agency,winner,win_amount,win_date,address,province,city,county,metadata
ZHON_000081,zhongbiao,未知,四川大学华西医院手术动力系统（耳鼻喉）采购项目公开招标中标公告,四川大学华西医院手术动力系统（耳鼻喉）采购项目,SCIT-ZG（Z）-2025090037,2025/12/29,四川大学华西医院,未知,成都佺旭医疗器械有限公司,79000,未知,四川省,四川省,成都市,锦江区,"{""address"": ""四川省"", ""buyer_address"": ""成都国学巷37号"", ""buyer_contact"": ""张老师028-85423272"", ""city"": ""成都市"", ""contract_number"": ""SCIT-ZG（Z）-2025090037"", ""contract_sign_date"": ""2025年12月29日 17:54"", ""county"": ""锦江区"", ""file_name"": ""zhongbiao_1767007982_5.txt"", ""id"": 161.0, ""industry"": ""医疗健康"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 张女士028-87797107"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""四川大学华西医院手术动力系统（耳鼻喉）采购项目"", ""project_num"": ""SCIT-ZG（Z）-2025090037"", ""province"": ""四川省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""四川大学华西医院"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""四川省成都市锦江区静渝路48号1栋12层1227号"", ""supplier_contact"": ""王宇、张静"", ""title"": ""四川大学华西医院手术动力系统（耳鼻喉）采购项目公开招标中标公告"", ""win_amount"": ""79000"", ""winner"": ""成都佺旭医疗器械有限公司""}"
ZHON_000082,zhongbiao,未知,德阳市第六人民医院（东汽医院）德阳市老年病医院住院病区文化建设（VIS）采购项目中标（成交）结果公告,德阳市老年病医院住院病区文化建设（VIS）采购项目,N5106012025000480,2025/12/29,德阳市第六人民医院（东汽医院）,长源全过程工程咨询（四川）有限公司,成都科凌工程有限责任公司,1680000,未知,全国,未知,未知,龙港双流园区,"{""address"": ""全国"", ""agency"": ""长源全过程工程咨询（四川）有限公司"", ""buyer_address"": ""德阳市庐山南路三段35号"", ""buyer_contact"": ""0838-2900812"", ""contract_number"": ""N5106012025000480"", ""contract_sign_date"": ""2025年12月29日 17:53"", ""county"": ""龙港双流园区"", ""file_name"": ""zhongbiao_1767007989_7.txt"", ""id"": 163.0, ""industry"": ""医疗健康"", ""main_target_name"": ""服务范围"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""成都市天府新区华阳天府大道南段2385号大明宏信锦南玺大厦1栋5A02号 代理机构联系方式: 028-86026626"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""德阳市老年病医院住院病区文化建设（VIS）采购项目"", ""project_num"": ""N5106012025000480"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""德阳市第六人民医院（东汽医院）"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""成都蛟龙港双流园区海港广场15号楼20层13号"", ""supplier_contact"": ""张春燕"", ""title"": ""德阳市第六人民医院（东汽医院）德阳市老年病医院住院病区文化建设（VIS）采购项目中标（成交）结果公告"", ""win_amount"": ""1680000"", ""winner"": ""成都科凌工程有限责任公司""}"
ZHON_000083,zhongbiao,未知,国家税务总局大厂回族自治县税务局2026-2027年纳税辅助服务采购项目中标公告,国家税务总局大厂回族自治县税务局2026-2027年纳税辅助服务采购项目,HBJC-2025-092,2025/12/29,国家税务总局大厂回族自治县税务局,未知,廊坊信必达劳务派遣有限公司,2339916.39,未知,河北省,河北省,廊坊市,厂回族自治县,"{""address"": ""河北省"", ""buyer_address"": ""河北省廊坊市大厂回族自治县北辰西街99号"", ""buyer_contact"": ""李文婷   0316-8853161"", ""city"": ""廊坊市"", ""contract_number"": ""HBJC-2025-092"", ""contract_sign_date"": ""2025年12月29日 17:52"", ""county"": ""厂回族自治县"", ""file_name"": ""zhongbiao_1767007993_9.txt"", ""id"": 165.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 冯雪纯  0316-5204960"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局大厂回族自治县税务局2026-2027年纳税辅助服务采购项目"", ""project_num"": ""HBJC-2025-092"", ""province"": ""河北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局大厂回族自治县税务局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""河北省廊坊市大厂回族自治县和平路西侧文教局院内东侧"", ""supplier_contact"": ""李文婷"", ""title"": ""国家税务总局大厂回族自治县税务局2026-2027年纳税辅助服务采购项目中标公告"", ""win_amount"": ""2339916.39"", ""winner"": ""廊坊信必达劳务派遣有限公司""}"
ZHON_000084,zhongbiao,未知,国家税务总局陕西省税务局2025年攻防演练及漏洞挖掘服务项目中标公告,国家税务总局陕西省税务局2025年攻防演练及漏洞挖掘服务项目,SXSW-ZFCG-2025030,2025/12/29,国家税务总局陕西省税务局,未知,西安四叶草信息技术有限公司,1130000,未知,陕西省,陕西省,西安市,高新区,"{""address"": ""陕西省"", ""buyer_address"": ""陕西省西安市二环南路西段39号"", ""buyer_contact"": ""苗晓鹏 029-87695195"", ""city"": ""西安市"", ""contract_number"": ""SXSW-ZFCG-2025030"", ""contract_sign_date"": ""2025年12月29日 17:51"", ""county"": ""高新区"", ""file_name"": ""zhongbiao_1767008017_10.txt"", ""id"": 166.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 李思鋆、田婧、王莉，029-85257505"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局陕西省税务局2025年攻防演练及漏洞挖掘服务项目"", ""project_num"": ""SXSW-ZFCG-2025030"", ""province"": ""陕西省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局陕西省税务局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""陕西省西安市高新区鱼化街办软件新城天谷八路156号云汇谷C2楼1701室"", ""supplier_contact"": ""李思鋆、田婧、王莉"", ""title"": ""国家税务总局陕西省税务局2025年攻防演练及漏洞挖掘服务项目中标公告"", ""win_amount"": ""1130000"", ""winner"": ""西安四叶草信息技术有限公司""}"
ZHON_000085,zhongbiao,未知,滁州市特困供养人员住院医疗护理保险项目（二次）中标结果公告,滁州市特困供养人员住院医疗护理保险项目（二次）,czsjcg202512-007,2025/12/29,滁州市民政局,未知,中国人民健康保险股份有限公,0,未知,安徽省,安徽省,合肥市,蜀山区,"{""address"": ""安徽省"", ""buyer_contact"": ""0550-3049143"", ""city"": ""合肥市"", ""contract_number"": ""czsjcg202512-007"", ""contract_sign_date"": ""2025年12月29日 17:51"", ""county"": ""蜀山区"", ""file_name"": ""zhongbiao_1767008019_11.txt"", ""id"": 167.0, ""industry"": ""医疗健康"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 0550-3519517、18005500950"", ""performance_info"": ""服务期为三年，合同一年一签"", ""procurement_method"": ""公开招标"", ""project_name"": ""滁州市特困供养人员住院医疗护理保险项目（二次）"", ""project_num"": ""czsjcg202512-007"", ""province"": ""安徽省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""滁州市民政局"", ""source"": ""zhongbiao"", ""specs"": ""特困供养人员住院医疗护理保险业务承办服务"", ""supplier_address"": ""安徽省合肥市蜀山区金寨南路与南二环路西北角安粮国贸中心"", ""supplier_contact"": ""郝腾飞、胡国庆"", ""title"": ""滁州市特困供养人员住院医疗护理保险项目（二次）中标结果公告"", ""win_amount"": ""0"", ""winner"": ""中国人民健康保险股份有限公""}"
ZHON_000086,zhongbiao,未知,广元市昭化区林业局森林消防运兵车采购项目中标（成交）结果公告,森林消防运兵车采购项目,N5108112025000092,2025/12/29,广元市昭化区林业局,四川安鑫招投标代理有限公司,四川易优特科技有限公司,657000,未知,四川省,四川省,未知,富顺县,"{""address"": ""四川省"", ""agency"": ""四川安鑫招投标代理有限公司"", ""buyer_address"": ""元坝镇晋寿路55号"", ""buyer_contact"": ""0839-8722231"", ""contract_number"": ""N5108112025000092"", ""contract_sign_date"": ""2025年12月29日 17:51"", ""county"": ""富顺县"", ""file_name"": ""zhongbiao_1767008021_12.txt"", ""id"": 168.0, ""industry"": ""安全防护"", ""main_target_name"": ""品牌"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""广元市利州区东坝利东街南段27号交通技工校四楼 代理机构联系方式: 0839-2309956"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""森林消防运兵车采购项目"", ""project_num"": ""N5108112025000092"", ""province"": ""四川省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""广元市昭化区林业局"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""四川省富顺县富世镇保家村9组"", ""supplier_contact"": ""段女士"", ""title"": ""广元市昭化区林业局森林消防运兵车采购项目中标（成交）结果公告"", ""win_amount"": ""657000"", ""winner"": ""四川易优特科技有限公司""}"
ZHON_000087,zhongbiao,未知,襄阳职业技术学院农学院会议室、党员活动室音响系统及配套设施成交结果公告,襄阳职业技术学院农学院会议室、党员活动室音响系统及配套设施成交结果公告,未知,2025/12/29,襄阳职业技术学院,未知,襄阳市九州天海电子科技有限公司,26.88,未知,湖北省,湖北省,襄阳市,高新区,"{""address"": ""湖北省"", ""buyer_contact"": ""13871689973"", ""city"": ""襄阳市"", ""contract_sign_date"": ""2025年12月29日 17:51"", ""county"": ""高新区"", ""file_name"": ""zhongbiao_1767008028_14.txt"", ""id"": 170.0, ""industry"": ""软件开发"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 13247127217"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""襄阳职业技术学院农学院会议室、党员活动室音响系统及配套设施成交结果公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""襄阳职业技术学院"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""stage"": ""成交结果公告"", ""supplier_address"": ""襄阳市高新区春园路8号现代城商铺1A-003号"", ""supplier_contact"": ""马曼曼"", ""title"": ""襄阳职业技术学院农学院会议室、党员活动室音响系统及配套设施成交结果公告"", ""win_amount"": ""26.88"", ""winner"": ""襄阳市九州天海电子科技有限公司""}"
ZHON_000088,zhongbiao,未知,武汉市江夏区政府投资项目审计中心武汉市江夏区政府投资项目审计中心工程造价咨询、财务审计、资产评估服务框架协议采购（封闭式）项目中标(成交)结果公告,武汉市江夏区政府投资项目审计中心武汉市江夏区政府投资项目审计中心工程造价咨询、财务审计、资产评估服务框架协议采购（封闭式）项目中标(成交)结果公告,未知,2025/12/29,武汉市江夏区政府投资项目审计中心,未知,详见入围供应商名单,0,未知,全国,未知,未知,未知,"{""address"": ""全国"", ""buyer_contact"": ""027-81803031"", ""contract_sign_date"": ""2025年12月29日 17:50"", ""file_name"": ""zhongbiao_1767008035_1.txt"", ""id"": 171.0, ""industry"": ""建筑工程"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 17702764600"", ""performance_info"": ""框架协议期限二年（自合同签订之日起）"", ""procurement_method"": ""公开招标"", ""project_name"": ""武汉市江夏区政府投资项目审计中心武汉市江夏区政府投资项目审计中心工程造价咨询、财务审计、资产评估服务框架协议采购（封闭式）项目中标(成交)结果公告"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""武汉市江夏区政府投资项目审计中心"", ""source"": ""zhongbiao"", ""specs"": ""详见征集文件"", ""stage"": ""结果公告"", ""supplier_address"": ""详见入围供应商名单"", ""supplier_contact"": ""李雅"", ""title"": ""武汉市江夏区政府投资项目审计中心武汉市江夏区政府投资项目审计中心工程造价咨询、财务审计、资产评估服务框架协议采购（封闭式）项目中标(成交)结果公告"", ""win_amount"": ""0"", ""winner"": ""详见入围供应商名单""}"
ZHON_000089,zhongbiao,未知,国家税务总局桂林市税务局职工食堂餐饮服务采购（重）中标结果公告,国家税务总局桂林市税务局职工食堂餐饮服务采购（重）,GX2025-DLGK-C0089-B00,2025/12/29,国家税务总局桂林市税务局,未知,广西中汇劳务开发有限公司,1290240,未知,全国,未知,桂林市,叠彩区,"{""address"": ""全国"", ""buyer_address"": ""广西桂林市七星区穿山东路40号"", ""buyer_contact"": ""宁冰 0771-5562212"", ""city"": ""桂林市"", ""contract_number"": ""GX2025-DLGK-C0089-B00"", ""contract_sign_date"": ""2025年12月29日 17:50"", ""county"": ""叠彩区"", ""file_name"": ""zhongbiao_1767008036_2.txt"", ""id"": 172.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 李鸿海、廖宇静 0771-2618199、2618118"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局桂林市税务局职工食堂餐饮服务采购（重）"", ""project_num"": ""GX2025-DLGK-C0089-B00"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局桂林市税务局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""桂林市叠彩区鹦鹉路18号2栋2-2"", ""supplier_contact"": ""李鸿海、廖宇静"", ""title"": ""国家税务总局桂林市税务局职工食堂餐饮服务采购（重）中标结果公告"", ""win_amount"": ""1290240"", ""winner"": ""广西中汇劳务开发有限公司""}"
ZHON_000090,zhongbiao,未知,青少年事务社工项目结果公告,青少年事务社工项目结果公告,未知,2025/12/29,中国共产主义青年团武汉市武昌区委员会,未知,武汉楚馨社会工作服务中心,12.8,未知,湖北省,湖北省,武汉市,经济技术开发区,"{""address"": ""湖北省"", ""buyer_contact"": ""027-88936075"", ""city"": ""武汉市"", ""contract_sign_date"": ""2025年12月29日 17:50"", ""county"": ""经济技术开发区"", ""file_name"": ""zhongbiao_1767008051_4.txt"", ""id"": 174.0, ""industry"": ""其他"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 027-88921696"", ""performance_info"": ""一年。本项目各包采购预算为第一年服务费用，成交供应商通过考核后可续签下一年合同，未通过考核采购人有权终止合同。如续签，最多续签2次，后两年服务费用按照实际情况调整。"", ""procurement_method"": ""公开招标"", ""project_name"": ""青少年事务社工项目结果公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""中国共产主义青年团武汉市武昌区委员会"", ""source"": ""zhongbiao"", ""specs"": ""详见磋商文件"", ""stage"": ""结果公告"", ""supplier_address"": ""湖北省武汉市经济技术开发区三角湖路8号江汉大学师生活动中心202-203室"", ""supplier_contact"": ""左雨、鲁莉"", ""title"": ""青少年事务社工项目结果公告"", ""win_amount"": ""12.80"", ""winner"": ""武汉楚馨社会工作服务中心""}"
ZHON_000091,zhongbiao,未知,2025年杨树港河道清淤（福耀一路-杨树港支流）项目中标结果公告,2025年杨树港河道清淤（福耀一路-杨树港支流）项目中标结果公告,未知,2025/12/29,荆门市掇刀区城市河道管理中心,未知,湖北揽胜建设工程有限公司,66.45,未知,全国,未知,武汉市,汉南区,"{""address"": ""全国"", ""buyer_contact"": ""17683882477"", ""city"": ""武汉市"", ""contract_sign_date"": ""2025年12月29日 17:50"", ""county"": ""汉南区"", ""file_name"": ""zhongbiao_1767008063_5.txt"", ""id"": 175.0, ""industry"": ""其他"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 13886941575"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""2025年杨树港河道清淤（福耀一路-杨树港支流）项目中标结果公告"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""荆门市掇刀区城市河道管理中心"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""stage"": ""中标结果公告"", ""supplier_address"": ""武汉市汉南区邓南街建新村135号"", ""supplier_contact"": ""李婧"", ""title"": ""2025年杨树港河道清淤（福耀一路-杨树港支流）项目中标结果公告"", ""win_amount"": ""66.45"", ""winner"": ""湖北揽胜建设工程有限公司""}"
ZHON_000092,zhongbiao,未知,英山县人民医院双能X射线骨密度仪中标结果公告,英山县人民医院双能X射线骨密度仪中标结果公告,未知,2025/12/29,英山县人民医院,未知,武汉医泉合医疗器械有限公司,97,未知,湖北省,湖北省,武汉市,青山区,"{""address"": ""湖北省"", ""buyer_contact"": ""17786636972"", ""city"": ""武汉市"", ""contract_sign_date"": ""2025年12月29日 17:50"", ""county"": ""青山区"", ""file_name"": ""zhongbiao_1767008065_6.txt"", ""id"": 176.0, ""industry"": ""医疗健康"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 18696403692"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""英山县人民医院双能X射线骨密度仪中标结果公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""英山县人民医院"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""stage"": ""中标结果公告"", ""supplier_address"": ""湖北省武汉市青山区冶金大道9号健吾公馆三期公寓式酒店栋5层7室"", ""supplier_contact"": ""陈爽"", ""title"": ""英山县人民医院双能X射线骨密度仪中标结果公告"", ""win_amount"": ""97"", ""winner"": ""武汉医泉合医疗器械有限公司""}"
ZHON_000093,zhongbiao,未知,2026年大运河文化旅游景区保洁服务项目中标公告,2026年大运河文化旅游景区保洁服务项目,11011225210200019101-XM001,2025/12/29,北京（通州）大运河文化旅游景区管理中心,未知,亿园洁雅环卫（集团）有限责任公司,24036181.12,未知,北京市,北京市,北京市,大兴区,"{""address"": ""北京市"", ""buyer_address"": ""北京市通州区宋庄镇小堡村工业区南区临12号"", ""buyer_contact"": ""李莹,010-69570279"", ""city"": ""北京市"", ""contract_number"": ""11011225210200019101-XM001"", ""contract_sign_date"": ""2025年12月29日 17:49"", ""county"": ""大兴区"", ""file_name"": ""zhongbiao_1767008074_9.txt"", ""id"": 179.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 朱小锋、程贤军、丁鑫、邵会波，010-82575131转809、283"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""2026年大运河文化旅游景区保洁服务项目"", ""project_num"": ""11011225210200019101-XM001"", ""province"": ""北京市"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""北京（通州）大运河文化旅游景区管理中心"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""北京市大兴区礼贤镇黎明村大礼路北侧村西侧门牌(5)号院一层102室"", ""supplier_contact"": ""朱小锋、程贤军、丁鑫、邵会波"", ""title"": ""2026年大运河文化旅游景区保洁服务项目中标公告"", ""win_amount"": ""24036181.12"", ""winner"": ""亿园洁雅环卫（集团）有限责任公司""}"
ZHON_000094,zhongbiao,未知,鄂州市华容区城市管理执法局本级华容区城市管理第三方综合服务中标（成交）结果公告,鄂州市华容区城市管理执法局本级华容区城市管理第三方综合服务中标（成交）结果公告,未知,2025/12/29,鄂州市华容区城市管理执法局本级,未知,湖北光谷保安服务有限公司,411.62,未知,湖北省,湖北省,鄂州市,华容区,"{""address"": ""湖北省"", ""buyer_contact"": ""13972978966"", ""city"": ""鄂州市"", ""contract_sign_date"": ""2025年12月29日 17:49"", ""county"": ""华容区"", ""file_name"": ""zhongbiao_1767008093_10.txt"", ""id"": 180.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 15971173999"", ""performance_info"": ""服务期为合同签订后三年，按一次招标两年续签的服务方式，实行年度考核，合格后实行一年一续签，总服务期不得超过三年。"", ""procurement_method"": ""公开招标"", ""project_name"": ""鄂州市华容区城市管理执法局本级华容区城市管理第三方综合服务中标（成交）结果公告"", ""province"": ""湖北省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""鄂州市华容区城市管理执法局本级"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""stage"": ""结果公告"", ""supplier_address"": ""湖北省鄂州市华容区段店镇凯利大厦1层1-2号及二层"", ""supplier_contact"": ""苏磊"", ""title"": ""鄂州市华容区城市管理执法局本级华容区城市管理第三方综合服务中标（成交）结果公告"", ""win_amount"": ""411.62"", ""winner"": ""湖北光谷保安服务有限公司""}"
ZHON_000095,zhongbiao,未知,四川省绵阳市中级人民法院全市法院融合法庭建设中标（成交）结果公告,全市法院融合法庭建设,N5107012025000481,2025/12/29,四川省绵阳市中级人民法院,未知,中国电信股份有限公司绵阳分公司,16595000,未知,四川省,四川省,绵阳市,未知,"{""address"": ""四川省"", ""city"": ""绵阳市"", ""contract_number"": ""N5107012025000481"", ""contract_sign_date"": ""2025年12月29日 17:49"", ""file_name"": ""zhongbiao_1767008095_11.txt"", ""id"": 181.0, ""industry"": ""建筑工程"", ""main_target_name"": ""品牌"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""全市法院融合法庭建设"", ""project_num"": ""N5107012025000481"", ""province"": ""四川省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""四川省绵阳市中级人民法院"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""绵阳市绵州路中段243号电信大楼"", ""supplier_contact"": ""蒲俊休"", ""title"": ""四川省绵阳市中级人民法院全市法院融合法庭建设中标（成交）结果公告"", ""win_amount"": ""16595000"", ""winner"": ""中国电信股份有限公司绵阳分公司""}"
ZHON_000096,zhongbiao,未知,国家税务总局陕西省税务局2025年基础硬件维护保养项目中标公告,国家税务总局陕西省税务局2025年基础硬件维护保养项目,SXSW-ZFCG-2025029,2025/12/29,国家税务总局陕西省税务局,未知,新华三技术有限公司,3393007,未知,陕西省,浙江省,杭州市,滨江区,"{""address"": ""陕西省"", ""buyer_address"": ""陕西省西安市二环南路西段39号"", ""buyer_contact"": ""苗晓鹏 029-87695195"", ""city"": ""杭州市"", ""contract_number"": ""SXSW-ZFCG-2025029"", ""contract_sign_date"": ""2025年12月29日 17:49"", ""county"": ""滨江区"", ""file_name"": ""zhongbiao_1767008099_13.txt"", ""id"": 183.0, ""industry"": ""其他"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 李思鋆、王莉，029-85257505"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局陕西省税务局2025年基础硬件维护保养项目"", ""project_num"": ""SXSW-ZFCG-2025029"", ""province"": ""浙江省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局陕西省税务局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""浙江省杭州市滨江区长河路466号"", ""supplier_contact"": ""李思鋆、王莉"", ""title"": ""国家税务总局陕西省税务局2025年基础硬件维护保养项目中标公告"", ""win_amount"": ""3393007"", ""winner"": ""新华三技术有限公司""}"
ZHON_000097,zhongbiao,未知,大理护理职业学院中药鉴定实训室建设项目中标结果公告,大理护理职业学院中药鉴定实训室建设项目,DLZC2025-G1-01193-YNLB-0456,2025/12/29,大理护理职业学院,未知,河南鼎信实业有限公司,83.9,未知,云南省,云南省,郑州市,二七区,"{""address"": ""云南省"", ""buyer_address"": ""大理市海东新城蔚文街3号"", ""buyer_contact"": ""15087286596"", ""city"": ""郑州市"", ""contract_number"": ""DLZC2025-G1-01193-YNLB-0456"", ""contract_sign_date"": ""2025年12月29日 17:48"", ""county"": ""二七区"", ""file_name"": ""zhongbiao_1767008106_14.txt"", ""id"": 184.0, ""industry"": ""建筑工程"", ""main_target_name"": ""其他"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""大理市洱河北路139号苍洱天籁小区西门斜对面（大理分公司） 代理机构联系方式: 0872-2196616 18287266133"", ""performance_info"": ""详见合同"", ""procurement_method"": ""公开招标"", ""project_name"": ""大理护理职业学院中药鉴定实训室建设项目"", ""project_num"": ""DLZC2025-G1-01193-YNLB-0456"", ""province"": ""云南省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""大理护理职业学院"", ""source"": ""zhongbiao"", ""specs"": ""详见招标文件"", ""supplier_address"": ""郑州市二七区航海路与嵩山路交叉口东方大厦14楼1406-64号"", ""supplier_contact"": ""李琳燕、余佳佳、王志?、段腾磊、佘一松"", ""title"": ""大理护理职业学院中药鉴定实训室建设项目中标结果公告"", ""win_amount"": ""83.90"", ""winner"": ""河南鼎信实业有限公司""}"
ZHON_000098,zhongbiao,未知,国家税务总局商河县税务局2026年食堂食材供应及配送服务采购项目中标公告,国家税务总局商河县税务局2026年食堂食材供应及配送服务采购项目,SD2025-DLGK-C0217-B00,2025/12/29,国家税务总局商河县税务局,未知,济南浩萱商贸有限公司,0,未知,山东省,山东省,济南市,槐荫区,"{""address"": ""山东省"", ""buyer_address"": ""山东省济南市商河县青年路1408号"", ""buyer_contact"": ""王莉0531-68783218"", ""city"": ""济南市"", ""contract_number"": ""SD2025-DLGK-C0217-B00"", ""contract_sign_date"": ""2025年12月29日 17:48"", ""county"": ""槐荫区"", ""file_name"": ""zhongbiao_1767008107_15.txt"", ""id"": 185.0, ""industry"": ""服务业"", ""main_target_name"": ""服务"", ""main_target_quantity"": 1.0, ""main_target_unit_price"": ""详见合同"", ""other_supplements"": ""代理机构联系方式: 郭阳0531-82979333"", ""performance_info"": ""服务标准"", ""procurement_method"": ""公开招标"", ""project_name"": ""国家税务总局商河县税务局2026年食堂食材供应及配送服务采购项目"", ""project_num"": ""SD2025-DLGK-C0217-B00"", ""province"": ""山东省"", ""pub_date"": ""2025-12-29"", ""purchaser"": ""国家税务总局商河县税务局"", ""source"": ""zhongbiao"", ""specs"": ""服务要求"", ""supplier_address"": ""山东省济南市槐荫区青岛路与腊山河西路交叉口龙湖名景台小区2号楼1单元101室"", ""supplier_contact"": ""郭阳"", ""title"": ""国家税务总局商河县税务局2026年食堂食材供应及配送服务采购项目中标公告"", ""win_amount"": ""0"", ""winner"": ""济南浩萱商贸有限公司""}"
